BOOKING_ID,LISTING_ID,BOOKING_DATE,TOTAL_AMOUNT,CLEANING_FEE,SERVICE_FEE,BOOKING_STATUS,CREATED_AT,HOST_ID,PROPERTY_TYPE,ROOM_TYPE,CITY,COUNTRY,ACCOMMODATES,BEDROOMS,BATHROOMS,PRICE_PER_NIGHT,PRICE_CATEGORY,LISTING_CREATED_AT,HOST_NAME,HOST_SINCE,IS_SUPERHOST,RESPONSE_RATE,RESPONSE_RATE_QUALITY,HOST_CREATED_AT
109dd1b7-9f55-4703-9ac8-a13a693face2,318,2025-08-30 00:00:00.000,2844,57,30,cancelled,2025-12-26 14:15:54.011,147,Apartment,Entire home,Sarahside,Burundi,3,3,3,69,Low,2025-12-26 14:15:54.011,Jasmine_Jackson,2019-11-17,TRUE,88,Good,2025-12-26 14:15:54.011
bf079524-9935-4c5b-a49d-a294e0d2a9be,462,2025-10-02 00:00:00.000,2025,77,10,cancelled,2025-12-26 14:15:54.011,187,Apartment,Entire home,Greenshire,Palau,3,2,1,275,High,2025-12-26 14:15:54.011,Regina_Lee,2023-12-03,TRUE,99,Excellent,2025-12-26 14:15:54.011
8d74a8e3-f1b6-4b40-9532-209a60384990,476,2025-07-04 00:00:00.000,1584,24,30,confirmed,2025-12-26 14:15:54.011,30,Apartment,Entire home,Port Tyroneshire,Serbia,2,1,3,103,Medium,2025-12-26 14:15:54.011,Michelle_Vega,2022-10-11,TRUE,80,Good,2025-12-26 14:15:54.011
4fa404b2-891d-4ec0-99e2-c1fd464f44f3,452,2025-03-30 00:00:00.000,20956,25,44,cancelled,2025-12-26 14:15:54.011,158,Condo,Entire home,East Kimberly,Greece,4,3,3,259,High,2025-12-26 14:15:54.011,Donna_Harrington,2021-05-06,TRUE,93,Excellent,2025-12-26 14:15:54.011
ae6d82d7-f6eb-4946-a132-f8dfed4ee180,253,2025-04-29 00:00:00.000,558,71,13,cancelled,2025-12-26 14:15:54.011,42,House,Private room,Cameronberg,Korea,1,4,1,241,High,2025-12-26 14:15:54.011,David_Shepard,2017-08-31,FALSE,100,Excellent,2025-12-26 14:15:54.011
8c8ffe70-e074-4def-99ef-4e7bb96767af,309,2025-01-15 00:00:00.000,12500,51,31,confirmed,2025-12-26 14:15:54.011,24,Apartment,Private room,North Angela,Vietnam,5,3,3,105,Medium,2025-12-26 14:15:54.011,Jennifer_Morgan,2017-06-09,FALSE,95,Excellent,2025-12-26 14:15:54.011
c65e3cdc-fe74-4703-ad25-00fed4ab4a48,142,2025-11-12 00:00:00.000,34848,37,22,confirmed,2025-12-26 14:15:54.011,67,Condo,Entire home,East Bradleystad,Dominican Republic,4,3,3,87,Low,2025-12-26 14:15:54.011,Jessica_Kim,2019-07-11,FALSE,70,Good,2025-12-26 14:15:54.011
ac65a061-f655-4b89-a910-5cee9bd2b68f,489,2025-02-17 00:00:00.000,1120,32,13,cancelled,2025-12-26 14:15:54.011,184,Condo,Entire home,Jessicamouth,Gabon,4,1,1,222,High,2025-12-26 14:15:54.011,William_Wright,2018-01-25,FALSE,77,Good,2025-12-26 14:15:54.011
e50556bd-abac-4183-a1f3-111f136ca181,97,2025-11-10 00:00:00.000,26928,63,12,confirmed,2025-12-26 14:15:54.011,52,Condo,Entire home,Andrewsburgh,Jersey,3,4,2,191,Medium,2025-12-26 14:15:54.011,Mr._James_Nelson,2021-07-31,TRUE,98,Excellent,2025-12-26 14:15:54.011
fe7742a8-8d09-4b8a-9bfc-b59e60ea2e96,432,2025-12-16 00:00:00.000,8100,61,31,cancelled,2025-12-26 14:15:54.011,57,Apartment,Private room,Lake Alyssatown,Congo,4,3,3,74,Low,2025-12-26 14:15:54.011,Thomas_Mcbride,2024-10-10,FALSE,73,Good,2025-12-26 14:15:54.011
227ec6ba-3ccf-4b10-be81-b1036fb92389,290,2025-09-18 00:00:00.000,1760,40,38,cancelled,2025-12-26 14:15:54.011,114,Condo,Entire home,Kevinville,French Southern Territories,3,1,1,299,High,2025-12-26 14:15:54.011,Bethany_Crawford,2020-06-12,FALSE,97,Excellent,2025-12-26 14:15:54.011
8e0adb09-e157-4d3b-ad9a-b1a11e1d16ac,387,2025-06-19 00:00:00.000,29406,67,49,confirmed,2025-12-26 14:15:54.011,119,Condo,Private room,East Patrick,Israel,4,2,1,252,High,2025-12-26 14:15:54.011,Patrick_Summers,2016-12-28,FALSE,86,Good,2025-12-26 14:15:54.011
3e08b4dd-7559-432c-856d-bc46e42bb9e4,305,2025-07-12 00:00:00.000,9664,52,17,confirmed,2025-12-26 14:15:54.011,46,House,Entire home,Joelberg,Lithuania,4,3,2,79,Low,2025-12-26 14:15:54.011,Melissa_Lucero,2016-01-31,FALSE,84,Good,2025-12-26 14:15:54.011
5db1a787-9a83-40ee-9b64-d7e0e410267e,432,2025-05-29 00:00:00.000,7452,34,17,confirmed,2025-12-26 14:15:54.011,57,Apartment,Private room,Lake Alyssatown,Congo,4,3,3,74,Low,2025-12-26 14:15:54.011,Thomas_Mcbride,2024-10-10,FALSE,73,Good,2025-12-26 14:15:54.011
551e4bd6-9853-4bc6-bf8e-5808385d7cbb,55,2025-11-09 00:00:00.000,15730,58,21,confirmed,2025-12-26 14:15:54.011,107,House,Private room,Victoriafurt,El Salvador,4,3,3,197,Medium,2025-12-26 14:15:54.011,Emily_Gardner,2020-06-24,TRUE,97,Excellent,2025-12-26 14:15:54.011
6c54fc8c-cb50-4578-8fb2-c40e93aebf34,154,2025-05-15 00:00:00.000,26068,24,44,cancelled,2025-12-26 14:15:54.011,4,Apartment,Private room,West Kathryn,French Polynesia,6,4,3,70,Low,2025-12-26 14:15:54.011,Kevin_Johnson,2020-02-25,FALSE,100,Excellent,2025-12-26 14:15:54.011
2a88ff39-9d5a-4f61-89b4-c93e5fdf624f,451,2025-08-16 00:00:00.000,35937,30,37,cancelled,2025-12-26 14:15:54.011,96,House,Private room,Kimberlyberg,Kyrgyz Republic,2,4,1,139,Medium,2025-12-26 14:15:54.011,Todd_Hutchinson,2016-07-23,TRUE,85,Good,2025-12-26 14:15:54.011
75b511ba-6476-4f50-bae4-1578866ae89d,163,2025-07-01 00:00:00.000,4050,75,47,confirmed,2025-12-26 14:15:54.011,74,Condo,Private room,West Jennifer,Micronesia,6,4,1,180,Medium,2025-12-26 14:15:54.011,Jorge_Morales,2024-09-01,FALSE,84,Good,2025-12-26 14:15:54.011
e7b3edac-477e-41a0-a180-469e30234cc1,356,2025-06-02 00:00:00.000,2225,78,37,cancelled,2025-12-26 14:15:54.011,199,Condo,Private room,East Kim,Argentina,6,3,2,267,High,2025-12-26 14:15:54.011,Susan_Armstrong,2019-04-29,FALSE,97,Excellent,2025-12-26 14:15:54.011
7c1b9868-ff5b-432d-af0d-cc6c6373e9fb,310,2025-01-01 00:00:00.000,33516,70,38,cancelled,2025-12-26 14:15:54.011,22,Apartment,Entire home,Westborough,Falkland Islands (Malvinas),1,3,2,132,Medium,2025-12-26 14:15:54.011,Jared_Ryan,2022-11-14,FALSE,88,Good,2025-12-26 14:15:54.011
40f6f0df-3cf9-4b77-aee6-c8ad2ce5c96b,225,2025-10-11 00:00:00.000,7125,78,11,cancelled,2025-12-26 14:15:54.011,92,Condo,Entire home,Douglaston,Bolivia,1,1,3,155,Medium,2025-12-26 14:15:54.011,Matthew_Fitzpatrick,2019-02-02,FALSE,73,Good,2025-12-26 14:15:54.011
85edd23f-e880-46a9-9fe9-c1ba48b4822a,234,2025-07-09 00:00:00.000,33759,44,34,cancelled,2025-12-26 14:15:54.011,73,House,Private room,West Lonnie,Benin,3,3,1,193,Medium,2025-12-26 14:15:54.011,Karen_Taylor,2016-09-19,TRUE,99,Excellent,2025-12-26 14:15:54.011
fd7d9c44-543f-4b6f-a38d-8ef5cc7bc55f,128,2025-03-22 00:00:00.000,25200,78,34,confirmed,2025-12-26 14:15:54.011,122,Apartment,Entire home,Kimberlystad,Moldova,1,2,3,180,Medium,2025-12-26 14:15:54.011,Claire_Butler,2024-10-16,FALSE,80,Good,2025-12-26 14:15:54.011
28bcdaf6-2fee-48b4-a12a-520fdf2f02ca,252,2025-02-05 00:00:00.000,60,77,24,confirmed,2025-12-26 14:15:54.011,60,Apartment,Entire home,Lake Jeremy,Rwanda,5,2,1,120,Medium,2025-12-26 14:15:54.011,Rachel_Smith,2018-11-02,TRUE,98,Excellent,2025-12-26 14:15:54.011
07db46d1-9728-4fca-bbf3-9010fdb7796a,277,2024-12-25 00:00:00.000,5050,48,27,confirmed,2025-12-26 14:15:54.011,60,House,Private room,Hallmouth,Ecuador,5,1,3,222,High,2025-12-26 14:15:54.011,Rachel_Smith,2018-11-02,TRUE,98,Excellent,2025-12-26 14:15:54.011
cb679288-d71e-4e82-b7dd-397e510a339d,496,2025-12-08 00:00:00.000,11172,69,13,confirmed,2025-12-26 14:15:54.011,149,House,Private room,Toddchester,Philippines,1,2,3,238,High,2025-12-26 14:15:54.011,Heather_Norman,2023-08-06,FALSE,78,Good,2025-12-26 14:15:54.011
02a5605b-0eda-4b70-bbb2-3aa078bcf00f,329,2025-10-10 00:00:00.000,12838,43,48,confirmed,2025-12-26 14:15:54.011,167,Apartment,Entire home,Arnoldton,Western Sahara,2,3,2,284,High,2025-12-26 14:15:54.011,Jessica_Fischer,2021-09-11,FALSE,94,Excellent,2025-12-26 14:15:54.011
a52d4988-5b16-4581-84e1-d3c9c0ff9957,360,2025-04-17 00:00:00.000,40729,21,38,confirmed,2025-12-26 14:15:54.011,94,House,Private room,Boydville,Cambodia,2,4,1,72,Low,2025-12-26 14:15:54.011,Alicia_Valenzuela,2023-11-07,TRUE,70,Good,2025-12-26 14:15:54.011
93ff97a0-5dde-409f-aa08-24fb05324054,477,2025-06-17 00:00:00.000,968,51,26,cancelled,2025-12-26 14:15:54.011,161,Condo,Entire home,Jordanchester,Tunisia,5,2,1,73,Low,2025-12-26 14:15:54.011,Jenna_Henry,2020-05-28,TRUE,75,Good,2025-12-26 14:15:54.011
fab2e52e-5cda-4bc0-a0d2-20bd4d68ea4c,329,2025-03-15 00:00:00.000,36864,53,34,cancelled,2025-12-26 14:15:54.011,167,Apartment,Entire home,Arnoldton,Western Sahara,2,3,2,284,High,2025-12-26 14:15:54.011,Jessica_Fischer,2021-09-11,FALSE,94,Excellent,2025-12-26 14:15:54.011
39a68b06-80f7-4a76-aa53-9e30561d0c5d,342,2025-06-28 00:00:00.000,10688,64,38,confirmed,2025-12-26 14:15:54.011,155,Condo,Private room,Youngland,Afghanistan,5,1,2,136,Medium,2025-12-26 14:15:54.011,Matthew_Holt,2018-06-03,FALSE,75,Good,2025-12-26 14:15:54.011
f588943c-bb80-4691-8285-faba3293fb71,154,2025-07-19 00:00:00.000,5376,60,28,confirmed,2025-12-26 14:15:54.011,4,Apartment,Private room,West Kathryn,French Polynesia,6,4,3,70,Low,2025-12-26 14:15:54.011,Kevin_Johnson,2020-02-25,FALSE,100,Excellent,2025-12-26 14:15:54.011
b1964ddd-2408-4bfb-b56d-7b337cce1f84,149,2025-11-16 00:00:00.000,20570,26,33,cancelled,2025-12-26 14:15:54.011,88,Condo,Private room,Paulfurt,Uruguay,1,2,2,66,Low,2025-12-26 14:15:54.011,Lance_Munoz,2024-11-17,TRUE,76,Good,2025-12-26 14:15:54.011
27f39219-b1f7-451b-8817-d34a9fdc30da,331,2025-08-07 00:00:00.000,11662,62,34,cancelled,2025-12-26 14:15:54.011,159,Apartment,Private room,Josemouth,Syrian Arab Republic,6,3,2,264,High,2025-12-26 14:15:54.011,Jeffrey_Gross,2016-07-06,TRUE,76,Good,2025-12-26 14:15:54.011
a1052241-1831-4aad-8bd7-49531a70eb75,220,2025-08-10 00:00:00.000,24321,49,17,cancelled,2025-12-26 14:15:54.011,62,Apartment,Private room,South Robert,Bosnia and Herzegovina,4,2,3,73,Low,2025-12-26 14:15:54.011,Natalie_Humphrey,2023-12-01,FALSE,88,Good,2025-12-26 14:15:54.011
21b58d61-c613-43d6-90da-ab27bfd39276,50,2025-05-26 00:00:00.000,3888,34,36,confirmed,2025-12-26 14:15:54.011,177,Condo,Entire home,East Kelsey,Holy See (Vatican City State),1,2,2,125,Medium,2025-12-26 14:15:54.011,Nichole_Byrd,2021-01-30,TRUE,74,Good,2025-12-26 14:15:54.011
3e900360-9369-4828-a24a-186acc8a79a3,374,2025-08-31 00:00:00.000,1341,70,26,cancelled,2025-12-26 14:15:54.011,88,Condo,Entire home,East Glenn,Montserrat,6,2,1,231,High,2025-12-26 14:15:54.011,Lance_Munoz,2024-11-17,TRUE,76,Good,2025-12-26 14:15:54.011
a7b0997f-888c-4633-b201-35a77aec98e2,123,2025-02-03 00:00:00.000,35280,26,36,cancelled,2025-12-26 14:15:54.011,176,Condo,Entire home,Elizabethmouth,Malawi,6,2,2,142,Medium,2025-12-26 14:15:54.011,Lawrence_Ortega,2022-06-23,FALSE,76,Good,2025-12-26 14:15:54.011
9f13603c-b606-42be-b533-f32e8e5af078,57,2025-02-16 00:00:00.000,4150,76,30,confirmed,2025-12-26 14:15:54.011,119,House,Entire home,North Joshuahaven,Saint Barthelemy,6,3,2,216,High,2025-12-26 14:15:54.011,Patrick_Summers,2016-12-28,FALSE,86,Good,2025-12-26 14:15:54.011
50e3fa88-9564-4085-881b-0670900515b2,294,2025-06-10 00:00:00.000,10116,80,23,cancelled,2025-12-26 14:15:54.011,161,House,Entire home,West Tonyaton,Argentina,4,1,2,274,High,2025-12-26 14:15:54.011,Jenna_Henry,2020-05-28,TRUE,75,Good,2025-12-26 14:15:54.011
911f83da-fc7f-4153-b057-a4a8c1f584cb,64,2025-10-24 00:00:00.000,332,53,10,cancelled,2025-12-26 14:15:54.011,20,House,Entire home,Ritahaven,India,6,1,3,201,High,2025-12-26 14:15:54.011,Christopher_Diaz,2022-11-17,FALSE,98,Excellent,2025-12-26 14:15:54.011
47bc631c-71c0-4b35-8b06-e49e7a907f86,99,2024-12-26 00:00:00.000,1360,77,42,confirmed,2025-12-26 14:15:54.011,60,Condo,Entire home,South Ginafurt,Pitcairn Islands,4,1,1,72,Low,2025-12-26 14:15:54.011,Rachel_Smith,2018-11-02,TRUE,98,Excellent,2025-12-26 14:15:54.011
506c76b9-447b-4ff4-a839-d1aa859b1e31,229,2025-01-09 00:00:00.000,10478,72,39,cancelled,2025-12-26 14:15:54.011,163,House,Entire home,Port Andrewshire,South Georgia and the South Sandwich Islands,3,2,2,106,Medium,2025-12-26 14:15:54.011,Breanna_Bartlett,2019-11-01,FALSE,91,Excellent,2025-12-26 14:15:54.011
4d07aa32-c524-44a2-9eff-fd25151f41b4,484,2025-03-08 00:00:00.000,24442,35,24,confirmed,2025-12-26 14:15:54.011,15,Apartment,Private room,Melanieborough,Pitcairn Islands,1,2,3,62,Low,2025-12-26 14:15:54.011,Kenneth_Roach,2016-06-28,TRUE,93,Excellent,2025-12-26 14:15:54.011
bc792cdd-3eec-4a49-879a-d9ca05546a52,494,2025-07-21 00:00:00.000,3975,37,21,cancelled,2025-12-26 14:15:54.011,70,Apartment,Private room,Jesuschester,United Arab Emirates,3,3,1,132,Medium,2025-12-26 14:15:54.011,Claudia_Salas,2024-08-24,FALSE,85,Good,2025-12-26 14:15:54.011
3e0d741c-e874-4498-a738-9655a241bebc,312,2025-03-29 00:00:00.000,27832,32,22,cancelled,2025-12-26 14:15:54.011,167,Condo,Private room,West Jamesbury,Andorra,1,3,2,152,Medium,2025-12-26 14:15:54.011,Jessica_Fischer,2021-09-11,FALSE,94,Excellent,2025-12-26 14:15:54.011
9a3a37bc-07ee-429e-9193-f83bf36fa62d,87,2025-02-15 00:00:00.000,6700,58,49,cancelled,2025-12-26 14:15:54.011,48,Apartment,Entire home,Murphyside,United Arab Emirates,4,2,3,273,High,2025-12-26 14:15:54.011,Keith_Anderson,2016-08-02,TRUE,72,Good,2025-12-26 14:15:54.011
1c02957d-d512-4c03-91e6-ebd773b5ec0c,42,2025-07-19 00:00:00.000,776,27,26,cancelled,2025-12-26 14:15:54.011,192,Apartment,Entire home,East Jacob,Brazil,3,2,2,137,Medium,2025-12-26 14:15:54.011,Kristen_Peterson,2022-01-10,FALSE,98,Excellent,2025-12-26 14:15:54.011
afd876f1-4310-4fa0-b547-3e9e6eadc6c1,11,2025-11-03 00:00:00.000,41748,79,19,confirmed,2025-12-26 14:15:54.011,15,House,Entire home,North Micheal,Uruguay,1,4,3,216,High,2025-12-26 14:15:54.011,Kenneth_Roach,2016-06-28,TRUE,93,Excellent,2025-12-26 14:15:54.011
d86a0eaf-5c1b-475d-a9a2-7a1042ecaf25,354,2025-10-02 00:00:00.000,16100,42,49,confirmed,2025-12-26 14:15:54.011,122,Apartment,Private room,North Joshua,Algeria,3,3,2,220,High,2025-12-26 14:15:54.011,Claire_Butler,2024-10-16,FALSE,80,Good,2025-12-26 14:15:54.011
a0ca1ed5-44c7-48d9-8da1-34b13980a2bf,148,2025-03-08 00:00:00.000,10486,60,27,cancelled,2025-12-26 14:15:54.011,121,Apartment,Private room,New Nicole,Congo,4,3,2,278,High,2025-12-26 14:15:54.011,Samantha_Wolf,2017-01-13,FALSE,93,Excellent,2025-12-26 14:15:54.011
75b60ce7-8650-452c-8a26-2dea66e456b1,469,2025-12-02 00:00:00.000,1856,64,43,cancelled,2025-12-26 14:15:54.011,64,Apartment,Entire home,Lake Mark,Mauritius,2,1,3,213,High,2025-12-26 14:15:54.011,Jeremy_Short,2016-09-10,FALSE,71,Good,2025-12-26 14:15:54.011
84375771-9281-48dc-9491-57ab95a8a33c,359,2025-12-24 00:00:00.000,16856,45,47,cancelled,2025-12-26 14:15:54.011,62,Apartment,Private room,Benjaminland,Haiti,4,3,1,211,High,2025-12-26 14:15:54.011,Natalie_Humphrey,2023-12-01,FALSE,88,Good,2025-12-26 14:15:54.011
42f48f4d-5fbd-4cf9-af49-20d0077b6992,172,2025-08-15 00:00:00.000,2466,38,23,cancelled,2025-12-26 14:15:54.011,143,Apartment,Entire home,Port Joseph,Qatar,6,2,3,146,Medium,2025-12-26 14:15:54.011,Hunter_Perez,2020-12-29,TRUE,93,Excellent,2025-12-26 14:15:54.011
96042af1-5ada-452e-80c8-381716660f01,325,2025-10-16 00:00:00.000,9792,25,16,confirmed,2025-12-26 14:15:54.011,126,Apartment,Private room,Lake Daveville,French Southern Territories,2,1,2,131,Medium,2025-12-26 14:15:54.011,Alan_Cardenas,2024-09-20,FALSE,96,Excellent,2025-12-26 14:15:54.011
a8ee21b9-7fb9-4679-a33c-4c1dcb9987bf,67,2025-02-22 00:00:00.000,17536,30,35,cancelled,2025-12-26 14:15:54.011,89,Apartment,Entire home,New Deanton,Grenada,1,4,1,141,Medium,2025-12-26 14:15:54.011,Brian_Dean,2022-02-25,TRUE,93,Excellent,2025-12-26 14:15:54.011
a60599f9-1f77-4248-8311-5afc11ef52f4,77,2025-10-18 00:00:00.000,1312,33,14,cancelled,2025-12-26 14:15:54.011,129,Condo,Private room,Savageborough,Tuvalu,4,3,1,208,High,2025-12-26 14:15:54.011,Donald_Carter,2023-09-16,FALSE,77,Good,2025-12-26 14:15:54.011
5a01c209-c76c-47ef-83e5-198f3909ae3b,280,2025-07-08 00:00:00.000,17700,23,16,cancelled,2025-12-26 14:15:54.011,111,Condo,Entire home,East Colemouth,Qatar,4,1,3,247,High,2025-12-26 14:15:54.011,Brandi_Martinez,2023-04-30,FALSE,77,Good,2025-12-26 14:15:54.011
d6edae05-e3a3-48e8-9142-075fbf318862,431,2025-10-04 00:00:00.000,3200,24,40,confirmed,2025-12-26 14:15:54.011,112,House,Private room,Lake Kimberly,Egypt,4,2,1,268,High,2025-12-26 14:15:54.011,Gregory_Baker,2023-08-16,FALSE,86,Good,2025-12-26 14:15:54.011
0ffb70af-57de-4df6-9a04-1d8a939ed679,16,2025-07-09 00:00:00.000,24505,37,26,confirmed,2025-12-26 14:15:54.011,107,Condo,Private room,Jamesfurt,San Marino,6,1,3,160,Medium,2025-12-26 14:15:54.011,Emily_Gardner,2020-06-24,TRUE,97,Excellent,2025-12-26 14:15:54.011
ff891e39-96ae-4c4a-b58b-cb0a4e90071f,438,2025-12-14 00:00:00.000,31823,65,26,confirmed,2025-12-26 14:15:54.011,70,Condo,Entire home,Lake Ronald,Papua New Guinea,4,2,3,115,Medium,2025-12-26 14:15:54.011,Claudia_Salas,2024-08-24,FALSE,85,Good,2025-12-26 14:15:54.011
4a39d4d2-9d31-4b3b-bc74-fda0a4e5755b,365,2025-10-01 00:00:00.000,7000,39,24,confirmed,2025-12-26 14:15:54.011,175,House,Private room,Carterstad,Colombia,4,1,1,62,Low,2025-12-26 14:15:54.011,Joseph_Powers,2020-06-03,FALSE,75,Good,2025-12-26 14:15:54.011
b68a0c42-8830-4555-aab3-576059dc7648,390,2025-06-23 00:00:00.000,35476,61,10,confirmed,2025-12-26 14:15:54.011,3,Condo,Private room,West Samanthamouth,Rwanda,3,3,3,254,High,2025-12-26 14:15:54.011,Crystal_Green,2016-08-06,FALSE,74,Good,2025-12-26 14:15:54.011
b6925ad4-93ea-4cfc-bdaa-477dc33d8f77,201,2025-03-20 00:00:00.000,1620,78,45,cancelled,2025-12-26 14:15:54.011,167,Condo,Entire home,Lake Matthewfurt,Luxembourg,5,1,3,170,Medium,2025-12-26 14:15:54.011,Jessica_Fischer,2021-09-11,FALSE,94,Excellent,2025-12-26 14:15:54.011
fdbf472c-5659-4dfd-9c62-b92b3e48decd,7,2025-06-21 00:00:00.000,4067,66,23,confirmed,2025-12-26 14:15:54.011,18,House,Private room,Christinaborough,Svalbard & Jan Mayen Islands,1,1,1,102,Medium,2025-12-26 14:15:54.011,Rebekah_Palmer,2024-06-29,FALSE,74,Good,2025-12-26 14:15:54.011
1a6db14b-6080-43ce-b62e-6a8a8454eef9,51,2025-05-17 00:00:00.000,4192,59,29,confirmed,2025-12-26 14:15:54.011,63,House,Private room,Danafurt,Pitcairn Islands,6,1,2,141,Medium,2025-12-26 14:15:54.011,Jenny_Reed,2018-08-29,FALSE,79,Good,2025-12-26 14:15:54.011
286c7d0a-627b-4ba2-8df2-dd408f569a09,60,2025-12-11 00:00:00.000,932,21,47,confirmed,2025-12-26 14:15:54.011,168,House,Private room,Jenniferbury,Seychelles,6,2,2,51,Low,2025-12-26 14:15:54.011,Duane_Long,2016-11-18,TRUE,83,Good,2025-12-26 14:15:54.011
38679966-b3b0-45ad-92b0-d0038ec142b0,405,2025-07-28 00:00:00.000,170,65,46,cancelled,2025-12-26 14:15:54.011,84,Apartment,Private room,Katieberg,Mongolia,5,3,2,201,High,2025-12-26 14:15:54.011,Ariana_Lopez,2022-08-23,TRUE,84,Good,2025-12-26 14:15:54.011
56f026d6-36d8-427b-9194-4efa8051521e,152,2025-10-27 00:00:00.000,6048,21,32,confirmed,2025-12-26 14:15:54.011,183,Apartment,Private room,Rodriguezfurt,Belize,2,2,3,246,High,2025-12-26 14:15:54.011,Bob_Boyd,2015-12-26,TRUE,78,Good,2025-12-26 14:15:54.011
1b981f7f-2fb1-4e17-817f-2ef6ae62e273,82,2025-01-04 00:00:00.000,49517,55,40,confirmed,2025-12-26 14:15:54.011,143,Condo,Entire home,New Deannatown,Mauritius,3,3,2,187,Medium,2025-12-26 14:15:54.011,Hunter_Perez,2020-12-29,TRUE,93,Excellent,2025-12-26 14:15:54.011
d0586e89-eeba-4cde-980e-aac4095a129f,461,2025-03-19 00:00:00.000,6840,53,30,cancelled,2025-12-26 14:15:54.011,13,Apartment,Entire home,Sheilaview,Georgia,3,4,2,266,High,2025-12-26 14:15:54.011,Michelle_Johnson,2018-03-12,TRUE,97,Excellent,2025-12-26 14:15:54.011
80e239db-e095-4cf9-b6f1-24f3aa7b9c80,468,2025-06-28 00:00:00.000,209,29,28,cancelled,2025-12-26 14:15:54.011,135,House,Private room,Cherylborough,Comoros,6,3,3,172,Medium,2025-12-26 14:15:54.011,Sarah_Ellis,2020-01-31,FALSE,93,Excellent,2025-12-26 14:15:54.011
cf0f96a2-cb18-4640-beff-b4b759610267,234,2025-12-22 00:00:00.000,9360,23,24,cancelled,2025-12-26 14:15:54.011,73,House,Private room,West Lonnie,Benin,3,3,1,193,Medium,2025-12-26 14:15:54.011,Karen_Taylor,2016-09-19,TRUE,99,Excellent,2025-12-26 14:15:54.011
da35cd6f-3042-43b6-94f8-b17cf8fa129e,51,2025-02-28 00:00:00.000,243,49,46,confirmed,2025-12-26 14:15:54.011,63,House,Private room,Danafurt,Pitcairn Islands,6,1,2,141,Medium,2025-12-26 14:15:54.011,Jenny_Reed,2018-08-29,FALSE,79,Good,2025-12-26 14:15:54.011
49d853f3-b67b-40c8-80bb-7de766a366c3,467,2025-04-09 00:00:00.000,8512,24,47,cancelled,2025-12-26 14:15:54.011,123,Condo,Entire home,Beverlyport,Nauru,2,3,1,195,Medium,2025-12-26 14:15:54.011,Eric_Johnson,2021-08-19,TRUE,99,Excellent,2025-12-26 14:15:54.011
fd11be87-805a-420e-a842-e4b0f006468d,122,2025-10-13 00:00:00.000,35712,54,10,confirmed,2025-12-26 14:15:54.011,74,Condo,Entire home,North Stephanietown,Austria,6,3,1,222,High,2025-12-26 14:15:54.011,Jorge_Morales,2024-09-01,FALSE,84,Good,2025-12-26 14:15:54.011
a1516129-3bdb-48dc-a9f7-f57942ea8b0b,463,2025-07-28 00:00:00.000,11584,61,28,cancelled,2025-12-26 14:15:54.011,35,House,Private room,Alvaradobury,China,3,4,2,246,High,2025-12-26 14:15:54.011,John_Kennedy,2024-01-04,TRUE,84,Good,2025-12-26 14:15:54.011
41745436-aba9-4987-81e4-86948e00dae8,140,2025-11-20 00:00:00.000,38870,29,38,cancelled,2025-12-26 14:15:54.011,6,House,Private room,Mollyton,Cote d'Ivoire,1,3,3,271,High,2025-12-26 14:15:54.011,Nancy_Turner,2016-11-03,FALSE,96,Excellent,2025-12-26 14:15:54.011
d10a54c1-af9a-4467-98da-272bf7ec12a2,126,2025-11-22 00:00:00.000,84,28,48,confirmed,2025-12-26 14:15:54.011,23,Apartment,Entire home,New Renee,Mongolia,3,2,3,270,High,2025-12-26 14:15:54.011,Marcus_Fox_PhD,2018-05-30,TRUE,95,Excellent,2025-12-26 14:15:54.011
70afca29-36f9-4398-8c42-aafd32d29b0d,14,2025-08-29 00:00:00.000,5400,68,43,confirmed,2025-12-26 14:15:54.011,95,Condo,Private room,Johnsonborough,Albania,2,3,2,130,Medium,2025-12-26 14:15:54.011,Belinda_Moreno,2021-11-07,TRUE,84,Good,2025-12-26 14:15:54.011
333aad2e-509b-4cb4-b38f-d9dec1465643,337,2025-08-23 00:00:00.000,4784,47,14,confirmed,2025-12-26 14:15:54.011,126,Condo,Entire home,Powelltown,South Georgia and the South Sandwich Islands,1,2,1,152,Medium,2025-12-26 14:15:54.011,Alan_Cardenas,2024-09-20,FALSE,96,Excellent,2025-12-26 14:15:54.011
dd9c8fb1-bbe4-40db-ab51-7810d8e641ca,473,2025-10-28 00:00:00.000,336,43,36,cancelled,2025-12-26 14:15:54.011,50,Condo,Entire home,Lake Markberg,Falkland Islands (Malvinas),6,2,2,228,High,2025-12-26 14:15:54.011,Roy_Hopkins,2016-01-11,TRUE,97,Excellent,2025-12-26 14:15:54.011
9c28831d-8041-412c-a889-2f451d728d28,374,2025-01-26 00:00:00.000,3744,62,49,cancelled,2025-12-26 14:15:54.011,88,Condo,Entire home,East Glenn,Montserrat,6,2,1,231,High,2025-12-26 14:15:54.011,Lance_Munoz,2024-11-17,TRUE,76,Good,2025-12-26 14:15:54.011
67774336-a4f1-434c-b569-261a46678561,228,2025-12-09 00:00:00.000,4860,40,32,cancelled,2025-12-26 14:15:54.011,20,Apartment,Entire home,Port Andre,Guyana,2,2,3,108,Medium,2025-12-26 14:15:54.011,Christopher_Diaz,2022-11-17,FALSE,98,Excellent,2025-12-26 14:15:54.011
